,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1727.4973294387069,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1852.9963576575346,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,1949.049492185199,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2104.738917562461,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2606.240481357742,,1913.0,369.4,29676.159518642256,1.1368683772161603e-13,2236.8404813577417,,,0,,29.52,,0,5
5,2020-06-01,3011.9754074669827,,1913.0,369.4,28946.584111175274,1.1368683772161603e-13,2642.5754074669826,,,0,,29.52,,0,6
6,2020-07-01,3113.4578636554365,,1913.0,369.4,28115.52624751984,1.1368683772161603e-13,2744.0578636554364,,,0,,29.52,,0,7
7,2020-08-01,2991.1946002234067,,1913.0,369.4,27406.731647296434,1.1368683772161603e-13,2621.7946002234066,,,0,,29.52,,0,8
8,2020-09-01,2727.3294956215486,,1913.0,369.4,26961.802151674885,1.1368683772161603e-13,2357.9294956215485,,,0,,29.52,,0,9
9,2020-10-01,2478.0426283806732,,1913.0,369.4,26766.159523294213,1.1368683772161603e-13,2108.642628380673,,,0,,29.52,,0,10
10,2020-11-01,2145.011782869413,,1913.0,369.4,26903.5477404248,1.1368683772161603e-13,1775.6117828694128,,,0,,29.52,,0,11
11,2020-12-01,1775.081726002873,,1913.0,369.4,27410.86601442193,1.1368683772161603e-13,1405.681726002873,,,0,,29.52,,0,12
12,2021-01-01,1727.4973294387069,,1913.0,369.4,27965.76868498322,1.1368683772161603e-13,1358.0973294387068,,,0,,29.52,,0,1
13,2021-02-01,1852.9963576575346,,1913.0,369.4,28395.172327325687,1.1368683772161603e-13,1483.5963576575346,,,0,,29.52,,0,2
14,2021-03-01,1949.049492185199,,1913.0,369.4,28728.522835140488,0,1579.649492185199,,,0,,29.52,,0,3
15,2021-04-01,2104.738917562461,,1913.0,369.4,28906.183917578026,1.1368683772161603e-13,1735.3389175624611,,,0,,29.52,,0,4
16,2021-05-01,2606.240481357742,,1913.0,369.4,28582.343436220282,1.1368683772161603e-13,2236.8404813577417,,,0,,29.52,,0,5
17,2021-06-01,3011.9754074669827,,1913.0,369.4,27852.7680287533,1.1368683772161603e-13,2642.5754074669826,,,0,,29.52,,0,6
18,2021-07-01,3113.4578636554365,,1913.0,369.4,27021.710165097866,1.1368683772161603e-13,2744.0578636554364,,,0,,29.52,,0,7
