,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1710.4740853599358,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1833.3849450199082,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,1927.457174147011,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2079.9358138996618,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2571.094902553475,,1913.0,369.4,29711.305097446526,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
5,2020-06-01,2968.4623504926512,,1913.0,369.4,29025.242746953874,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
6,2020-07-01,3067.851932289088,,1913.0,369.4,28239.790814664786,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
7,2020-08-01,2948.110106184573,,1913.0,369.4,27574.080708480215,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
8,2020-09-01,2689.686696050012,,1913.0,369.4,27166.794012430204,1.1368683772161603e-13,2320.286696050012,,,0,,29.52,,0,9
9,2020-10-01,2445.5408760434084,,1913.0,369.4,27003.653136386794,1.1368683772161603e-13,2076.1408760434083,,,0,,29.52,,0,10
10,2020-11-01,2119.3781312315277,,1913.0,369.4,27166.675005155266,1.1368683772161603e-13,1749.9781312315276,,,0,,29.52,,0,11
11,2020-12-01,1757.0771481175584,,1913.0,369.4,27691.997857037706,1.1368683772161603e-13,1387.6771481175583,,,0,,29.52,,0,12
12,2021-01-01,1710.4740853599358,,1913.0,369.4,28263.92377167777,0,1341.074085359936,,,0,,29.52,,0,1
13,2021-02-01,1833.3849450199082,,1913.0,369.4,28712.938826657864,1.1368683772161603e-13,1463.984945019908,,,0,,29.52,,0,2
14,2021-03-01,1927.457174147011,,1913.0,369.4,29067.881652510852,0,1558.0571741470112,,,0,,29.52,,0,3
15,2021-04-01,2079.9358138996618,,1913.0,369.4,29270.34583861119,1.1368683772161603e-13,1710.5358138996617,,,0,,29.52,,0,4
16,2021-05-01,2571.094902553475,,1913.0,369.4,28981.650936057715,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
17,2021-06-01,2968.4623504926512,,1913.0,369.4,28295.588585565063,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
18,2021-07-01,3067.851932289088,,1913.0,369.4,27510.136653275975,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
19,2021-08-01,2948.110106184573,,1913.0,369.4,26844.426547091403,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
20,2021-09-01,2689.686696050012,,1913.0,369.4,26437.139851041393,1.1368683772161603e-13,2320.286696050012,,,0,,29.52,,0,9
21,2021-10-01,2445.5408760434084,,1913.0,369.4,26273.998974997983,1.1368683772161603e-13,2076.1408760434083,,,0,,29.52,,0,10
22,2021-11-01,2119.3781312315277,,1913.0,369.4,26437.020843766455,1.1368683772161603e-13,1749.9781312315276,,,0,,29.52,,0,11
23,2021-12-01,1757.0771481175584,,1913.0,369.4,26962.343695648895,1.1368683772161603e-13,1387.6771481175583,,,0,,29.52,,0,12
24,2022-01-01,1710.4740853599358,,1913.0,369.4,27534.26961028896,0,1341.074085359936,,,0,,29.52,,0,1
25,2022-02-01,1833.3849450199082,,1913.0,369.4,27983.284665269053,1.1368683772161603e-13,1463.984945019908,,,0,,29.52,,0,2
26,2022-03-01,1927.457174147011,,1913.0,369.4,28338.22749112204,0,1558.0571741470112,,,0,,29.52,,0,3
27,2022-04-01,2079.9358138996618,,1913.0,369.4,28540.691677222378,1.1368683772161603e-13,1710.5358138996617,,,0,,29.52,,0,4
28,2022-05-01,2571.094902553475,,1913.0,369.4,28251.996774668904,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
29,2022-06-01,2968.4623504926512,,1873.14583333333,369.4,27526.08025750958,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
30,2022-07-01,3067.851932289088,,1833.29166666667,369.4,26660.919991887164,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
31,2022-08-01,2948.110106184573,,1793.4375,369.4,25875.647385702592,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
32,2022-09-01,2689.686696050012,,1753.58333333333,369.4,25308.94402298591,1.1368683772161603e-13,2320.286696050012,,,0,,29.52,,0,9
33,2022-10-01,2445.5408760434084,,1713.72916666667,369.4,24946.532313609172,1.1368683772161603e-13,2076.1408760434083,,,0,,29.52,,0,10
34,2022-11-01,2119.3781312315277,,1673.875,369.4,24870.429182377644,1.1368683772161603e-13,1749.9781312315276,,,0,,29.52,,0,11
35,2022-12-01,1757.0771481175584,,1634.02083333333,369.4,25116.772867593412,1.1368683772161603e-13,1387.6771481175583,,,0,,29.52,,0,12
36,2023-01-01,1710.4740853599358,,1594.16666666667,369.4,25369.86544890015,0,1341.074085359936,,,0,,29.52,,0,1
37,2023-02-01,1833.3849450199082,,1554.3125,369.4,25460.193003880242,1.1368683772161603e-13,1463.984945019908,,,0,,29.52,,0,2
38,2023-03-01,1927.457174147011,,1514.45833333333,369.4,25416.59416306656,0,1558.0571741470112,,,0,,29.52,,0,3
39,2023-04-01,2079.9358138996618,,1474.60416666667,369.4,25180.662515833566,1.1368683772161603e-13,1710.5358138996617,,,0,,29.52,,0,4
40,2023-05-01,2571.094902553475,,1434.75,369.4,24413.717613280092,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
41,2023-06-01,2968.4623504926512,,1434.75,369.4,23249.40526278744,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
42,2023-07-01,3067.851932289088,,1434.75,369.4,21985.703330498352,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
43,2023-08-01,2948.110106184573,,1434.75,369.4,20841.74322431378,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
44,2023-09-01,2689.686696050012,,1434.75,369.4,19956.20652826377,1.1368683772161603e-13,2320.286696050012,,,0,,29.52,,0,9
45,2023-10-01,2445.5408760434084,,1434.75,369.4,19314.81565222036,1.1368683772161603e-13,2076.1408760434083,,,0,,29.52,,0,10
46,2023-11-01,2119.3781312315277,,1434.75,369.4,18999.587520988833,1.1368683772161603e-13,1749.9781312315276,,,0,,29.52,,0,11
47,2023-12-01,1757.0771481175584,,1434.75,369.4,19046.660372871273,1.1368683772161603e-13,1387.6771481175583,,,0,,29.52,,0,12
48,2024-01-01,1710.4740853599358,,1434.75,369.4,19140.336287511338,0,1341.074085359936,,,0,,29.52,,0,1
49,2024-02-01,1833.3849450199082,,1434.75,369.4,19111.10134249143,1.1368683772161603e-13,1463.984945019908,,,0,,29.52,,0,2
50,2024-03-01,1927.457174147011,,1434.75,369.4,18987.79416834442,0,1558.0571741470112,,,0,,29.52,,0,3
51,2024-04-01,2079.9358138996618,,1434.75,369.4,18712.008354444755,1.1368683772161603e-13,1710.5358138996617,,,0,,29.52,,0,4
52,2024-05-01,2571.094902553475,,1434.75,369.4,17945.06345189128,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
53,2024-06-01,2968.4623504926512,,1434.75,369.4,16780.75110139863,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
54,2024-07-01,3067.851932289088,,1434.75,369.4,15517.049169109541,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
55,2024-08-01,2948.110106184573,,1434.75,369.4,14373.089062924968,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
56,2024-09-01,2689.686696050012,,1434.75,369.4,13487.552366874956,1.1368683772161603e-13,2320.286696050012,,,0,,29.52,,0,9
57,2024-10-01,2445.5408760434084,,1434.75,369.4,12846.161490831548,1.1368683772161603e-13,2076.1408760434083,,,0,,29.52,,0,10
58,2024-11-01,2119.3781312315277,,1434.75,369.4,12530.93335960002,1.1368683772161603e-13,1749.9781312315276,,,0,,29.52,,0,11
59,2024-12-01,1757.0771481175584,,1434.75,369.4,12578.006211482461,1.1368683772161603e-13,1387.6771481175583,,,0,,29.52,,0,12
60,2025-01-01,1710.4740853599358,,1434.75,369.4,12671.682126122525,0,1341.074085359936,,,0,,29.52,,0,1
61,2025-02-01,1833.3849450199082,,1434.75,369.4,12642.447181102616,1.1368683772161603e-13,1463.984945019908,,,0,,29.52,,0,2
62,2025-03-01,1927.457174147011,,1434.75,369.4,12519.140006955604,0,1558.0571741470112,,,0,,29.52,,0,3
63,2025-04-01,2079.9358138996618,,1434.75,369.4,12243.354193055942,1.1368683772161603e-13,1710.5358138996617,,,0,,29.52,,0,4
64,2025-05-01,2571.094902553475,,1434.75,369.4,11476.409290502466,1.1368683772161603e-13,2201.694902553475,,,0,,29.52,,0,5
65,2025-06-01,2968.4623504926512,,1434.75,369.4,10312.096940009815,1.1368683772161603e-13,2599.062350492651,,,0,,29.52,,0,6
66,2025-07-01,3067.851932289088,,1434.75,369.4,9048.395007720726,1.1368683772161603e-13,2698.451932289088,,,0,,29.52,,0,7
67,2025-08-01,2948.110106184573,,1434.75,369.4,7904.434901536153,1.1368683772161603e-13,2578.710106184573,,,0,,29.52,,0,8
68,2025-09-01,2689.686696050012,,1434.75,369.4,7018.898205486141,1.1368683772161603e-13,2320.286696050012,,YES,0,,29.52,,0,9
69,2025-10-01,2140.0930712333675,,1434.75,369.4,6682.955134252774,1.1368683772161603e-13,1770.6930712333674,,,0.25,,34.52218013053558,,-0.0694747240352164,10
70,2025-11-01,1878.4759626096763,,1434.75,369.4,6608.629171643097,0,1509.0759626096765,,,0.25,,34.52218013053558,,-0.0694747240352164,11
71,2025-12-01,1587.8721546595511,,1434.75,369.4,6824.907016983546,1.1368683772161603e-13,1218.472154659551,,,0.25,,34.52218013053558,,-0.0694747240352164,12
72,2026-01-01,1550.491556398123,,1434.75,369.4,7078.565460585423,1.1368683772161603e-13,1181.091556398123,,,0.25,,34.52218013053558,,-0.0694747240352164,1
73,2026-02-01,1649.0790996849582,,1434.75,369.4,7233.636360900466,1.1368683772161603e-13,1279.6790996849581,,,0.25,,34.52218013053558,,-0.0694747240352164,2
74,2026-03-01,1724.5350031487724,,1434.75,369.4,7313.251357751693,1.1368683772161603e-13,1355.1350031487723,,,0.25,,34.52218013053558,,-0.0694747240352164,3
75,2026-04-01,1846.839041526821,,1434.75,369.4,7270.562316224872,1.1368683772161603e-13,1477.4390415268208,,,0.25,,34.52218013053558,,-0.0694747240352164,4
76,2026-05-01,2240.8007146233904,,1434.75,369.4,6833.911601601481,1.1368683772161603e-13,1871.4007146233903,,,0.25,,34.52218013053558,,-0.0694747240352164,5
