,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1755.8694029033254,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1885.6820453869113,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,1985.036688915513,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2146.077423667126,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2664.81644603152,,1913.0,369.4,29617.58355396848,1.1368683772161603e-13,2295.41644603152,,,0,,29.52,,0,5
5,2020-06-01,3084.497169090868,,1913.0,369.4,28815.486384877615,1.1368683772161603e-13,2715.0971690908677,,,0,,29.52,,0,6
6,2020-07-01,3189.467749266019,,1913.0,369.4,27908.418635611597,1.1368683772161603e-13,2820.067749266019,,,0,,29.52,,0,7
7,2020-08-01,3063.002090288131,,1913.0,369.4,27127.816545323465,1.1368683772161603e-13,2693.602090288131,,,0,,29.52,,0,8
8,2020-09-01,2790.067494907445,,1913.0,369.4,26620.14905041602,1.1368683772161603e-13,2420.667494907445,,,0,,29.52,,0,9
9,2020-10-01,2532.2122156094474,,1913.0,369.4,26370.336834806574,1.1368683772161603e-13,2162.8122156094473,,,0,,29.52,,0,10
10,2020-11-01,2187.734535599223,,1913.0,369.4,26465.00229920735,1.1368683772161603e-13,1818.3345355992228,,,0,,29.52,,0,11
11,2020-12-01,1805.08935581173,,1913.0,369.4,26942.31294339562,1.1368683772161603e-13,1435.68935581173,,,0,,29.52,,0,12
12,2021-01-01,1755.8694029033254,,1913.0,369.4,27468.843540492293,1.1368683772161603e-13,1386.4694029033253,,,0,,29.52,,0,1
13,2021-02-01,1885.6820453869113,,1913.0,369.4,27865.561495105383,1.1368683772161603e-13,1516.2820453869112,,,0,,29.52,,0,2
14,2021-03-01,1985.036688915513,,1913.0,369.4,28162.92480618987,1.1368683772161603e-13,1615.6366889155129,,,0,,29.52,,0,3
15,2021-04-01,2146.077423667126,,1913.0,369.4,28299.247382522743,1.1368683772161603e-13,1776.6774236671258,,,0,,29.52,,0,4
16,2021-05-01,2664.81644603152,,1913.0,369.4,27916.830936491224,1.1368683772161603e-13,2295.41644603152,,,0,,29.52,,0,5
17,2021-06-01,3084.497169090868,,1913.0,369.4,27114.733767400357,1.1368683772161603e-13,2715.0971690908677,,,0,,29.52,,0,6
18,2021-07-01,3189.467749266019,,1913.0,369.4,26207.66601813434,1.1368683772161603e-13,2820.067749266019,,,0,,29.52,,0,7
19,2021-08-01,3063.002090288131,,1913.0,369.4,25427.063927846208,1.1368683772161603e-13,2693.602090288131,,,0,,29.52,,0,8
20,2021-09-01,2790.067494907445,,1913.0,369.4,24919.396432938764,1.1368683772161603e-13,2420.667494907445,,,0,,29.52,,0,9
21,2021-10-01,2532.2122156094474,,1913.0,369.4,24669.584217329317,1.1368683772161603e-13,2162.8122156094473,,,0,,29.52,,0,10
22,2021-11-01,2187.734535599223,,1913.0,369.4,24764.249681730093,1.1368683772161603e-13,1818.3345355992228,,,0,,29.52,,0,11
23,2021-12-01,1805.08935581173,,1913.0,369.4,25241.560325918363,1.1368683772161603e-13,1435.68935581173,,,0,,29.52,,0,12
24,2022-01-01,1755.8694029033254,,1913.0,369.4,25768.090923015036,1.1368683772161603e-13,1386.4694029033253,,,0,,29.52,,0,1
25,2022-02-01,1885.6820453869113,,1913.0,369.4,26164.808877628126,1.1368683772161603e-13,1516.2820453869112,,,0,,29.52,,0,2
26,2022-03-01,1985.036688915513,,1913.0,369.4,26462.17218871261,1.1368683772161603e-13,1615.6366889155129,,,0,,29.52,,0,3
27,2022-04-01,2146.077423667126,,1913.0,369.4,26598.494765045485,1.1368683772161603e-13,1776.6774236671258,,,0,,29.52,,0,4
28,2022-05-01,2664.81644603152,,1913.0,369.4,26216.078319013966,1.1368683772161603e-13,2295.41644603152,,,0,,29.52,,0,5
29,2022-06-01,3084.497169090868,,1873.14583333333,369.4,25374.12698325643,1.1368683772161603e-13,2715.0971690908677,,,0,,29.52,,0,6
