,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1869.3576967617987,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,2016.4247963044188,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,2128.985475836768,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2311.4314480857865,,1913.0,369.4,29970.968551914215,1.1368683772161603e-13,1942.0314480857865,,,0,,29.52,,0,4
4,2020-05-01,2899.120304726633,,1913.0,369.4,29354.24824718758,1.1368683772161603e-13,2529.720304726633,,,0,,29.52,,0,5
5,2020-06-01,3374.5842155864093,,1913.0,369.4,28262.06403160117,1.1368683772161603e-13,3005.184215586409,,,0,,29.52,,0,6
6,2020-07-01,3493.507291708347,,1913.0,369.4,27050.956739892823,1.1368683772161603e-13,3124.107291708347,,,0,,29.52,,0,7
7,2020-08-01,3350.2320505470266,,1913.0,369.4,25983.124689345797,1.1368683772161603e-13,2980.8320505470265,,,0,,29.52,,0,8
8,2020-09-01,3041.019492051029,,1913.0,369.4,25224.50519729477,1.1368683772161603e-13,2671.619492051029,,,0,,29.52,,0,9
9,2020-10-01,2748.890564524547,,1913.0,369.4,24758.014632770224,1.1368683772161603e-13,2379.4905645245467,,,0,,29.52,,0,10
10,2020-11-01,2358.625546518459,,1913.0,369.4,24681.789086251767,1.1368683772161603e-13,1989.225546518459,,,0,,29.52,,0,11
11,2020-12-01,1925.1198750471588,,1913.0,369.4,25039.06921120461,0,1555.719875047159,,,0,,29.52,,0,12
12,2021-01-01,1869.3576967617987,,1913.0,369.4,25452.11151444281,1.1368683772161603e-13,1499.9576967617986,,,0,,29.52,,0,1
13,2021-02-01,2016.4247963044188,,1913.0,369.4,25718.08671813839,0,1647.024796304419,,,0,,29.52,,0,2
14,2021-03-01,2128.985475836768,,1913.0,369.4,25871.501242301623,1.1368683772161603e-13,1759.5854758367677,,,0,,29.52,,0,3
15,2021-04-01,2311.4314480857865,,1913.0,369.4,25842.46979421584,1.1368683772161603e-13,1942.0314480857865,,,0,,29.52,,0,4
16,2021-05-01,2899.120304726633,,1913.0,369.4,25225.749489489204,1.1368683772161603e-13,2529.720304726633,,,0,,29.52,,0,5
17,2021-06-01,3374.5842155864093,,1913.0,369.4,24133.565273902794,1.1368683772161603e-13,3005.184215586409,,,0,,29.52,,0,6
18,2021-07-01,3493.507291708347,,1913.0,369.4,22922.457982194446,1.1368683772161603e-13,3124.107291708347,,,0,,29.52,,0,7
19,2021-08-01,3350.2320505470266,,1913.0,369.4,21854.62593164742,1.1368683772161603e-13,2980.8320505470265,,,0,,29.52,,0,8
20,2021-09-01,3041.019492051029,,1913.0,369.4,21096.006439596393,1.1368683772161603e-13,2671.619492051029,,,0,,29.52,,0,9
21,2021-10-01,2748.890564524547,,1913.0,369.4,20629.515875071847,1.1368683772161603e-13,2379.4905645245467,,,0,,29.52,,0,10
22,2021-11-01,2358.625546518459,,1913.0,369.4,20553.29032855339,1.1368683772161603e-13,1989.225546518459,,,0,,29.52,,0,11
23,2021-12-01,1925.1198750471588,,1913.0,369.4,20910.570453506232,0,1555.719875047159,,,0,,29.52,,0,12
24,2022-01-01,1869.3576967617987,,1913.0,369.4,21323.612756744435,1.1368683772161603e-13,1499.9576967617986,,,0,,29.52,,0,1
25,2022-02-01,2016.4247963044188,,1913.0,369.4,21589.587960440014,0,1647.024796304419,,,0,,29.52,,0,2
26,2022-03-01,2128.985475836768,,1913.0,369.4,21743.002484603247,1.1368683772161603e-13,1759.5854758367677,,,0,,29.52,,0,3
27,2022-04-01,2311.4314480857865,,1913.0,369.4,21713.97103651746,1.1368683772161603e-13,1942.0314480857865,,,0,,29.52,,0,4
