,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1806.9391351396384,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1944.5162832997896,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,2049.8136430300774,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2220.4867346555234,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2770.2531824443204,,1913.0,369.4,29512.14681755568,1.1368683772161603e-13,2400.8531824443203,,,0,,29.52,,0,5
5,2020-06-01,3215.0363400138613,,1913.0,369.4,28579.51047754182,1.1368683772161603e-13,2845.636340013861,,,0,,29.52,,0,6
6,2020-07-01,3326.2855433650666,,1913.0,369.4,27535.62493417675,1.1368683772161603e-13,2956.8855433650665,,,0,,29.52,,0,7
7,2020-08-01,3192.255572404634,,1913.0,369.4,26625.769361772116,1.1368683772161603e-13,2822.855572404634,,,0,,29.52,,0,8
8,2020-09-01,2902.9958936220582,,1913.0,369.4,26005.173468150057,1.1368683772161603e-13,2533.595893622058,,,0,,29.52,,0,9
9,2020-10-01,2629.7174726212425,,1913.0,369.4,25657.855995528815,1.1368683772161603e-13,2260.3174726212424,,,0,,29.52,,0,10
10,2020-11-01,2264.635490512879,,1913.0,369.4,25675.620505015937,1.1368683772161603e-13,1895.235490512879,,,0,,29.52,,0,11
11,2020-12-01,1859.1030894676728,,1913.0,369.4,26098.917415548265,1.1368683772161603e-13,1489.7030894676727,,,0,,29.52,,0,12
12,2021-01-01,1806.9391351396384,,1913.0,369.4,26574.378280408626,1.1368683772161603e-13,1437.5391351396383,,,0,,29.52,,0,1
13,2021-02-01,1944.5162832997896,,1913.0,369.4,26912.261997108835,0,1575.1162832997898,,,0,,29.52,,0,2
14,2021-03-01,2049.8136430300774,,1913.0,369.4,27144.848354078757,1.1368683772161603e-13,1680.4136430300773,,,0,,29.52,,0,3
15,2021-04-01,2220.4867346555234,,1913.0,369.4,27206.761619423232,1.1368683772161603e-13,1851.0867346555233,,,0,,29.52,,0,4
16,2021-05-01,2770.2531824443204,,1913.0,369.4,26718.908436978913,1.1368683772161603e-13,2400.8531824443203,,,0,,29.52,,0,5
