,Date,totalDemand,residentialDemand,otherDemand,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,fixedCharge,tieredPrices,pedReduction,annualRevenueLost,monthlyVolumeReduced,month
0,2009-01-01,181.38180436681387,135.75680436681387,45.625,218.65,13.73833333,2781.1,0,20,,,0,10.99,,0,,,1
1,2009-02-01,185.727101765763,132.677101765763,53.05,155.20999999,13.73833333,2800.0,0.0,378.7877915542367,,,0,10.99,,0,,,2
2,2009-03-01,182.72278028384218,128.22278028384218,54.5,210.93999999,13.73833333,2800.0,0,241.80077709999978,,,0,10.99,,0,,,3
3,2009-04-01,200.85665613010204,142.20665613010203,58.65,255.62999999,13.73833333,2771.0,0,20,,,0,10.99,,0,,,4
4,2009-05-01,188.45936342715675,163.4804983990224,64.7325,270.88000001,13.73833333,2738.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,5365203.865628563,26.156879743843586,5
5,2009-06-01,206.07918076795477,174.99212398257924,74.4075,287.58000001,13.73833333,2705.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,6
6,2009-07-01,210.78193983146159,179.9805010505926,75.15,297.81999999,13.73833333,2667.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,7
7,2009-08-01,209.46497052199248,172.24369376456832,81.03,285.94000001,13.73833333,2629.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,8
8,2009-09-01,204.35281868605847,172.2157886423783,75.0425,261.78,13.73833333,2596.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,9
9,2009-10-01,194.98547298518596,163.27511311062088,72.6075,211.43,13.73833333,2690.1716565,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,10
10,2009-11-01,208.73330444612208,141.38771706184485,71.3475,221.27,13.73833333,2671.2716565,0,20,,,0.0,10.99,,0.028304528136431084,0.0,0.0,11
11,2009-12-01,187.82389582911097,131.34402652339455,60.1975,177.21,13.73833333,2693.75472627,0,20,,,0.0,10.99,,0.028304528136431084,,,12
12,2010-01-01,177.5392720779014,135.75680436681387,45.625,169.33026756,12.05666667,2800.0,0,135.00687126999992,,,0.0,10.99,,0.028304528136431084,,,1
13,2010-02-01,181.97173900577383,132.677101765763,53.05,143.4904075,12.05666667,2800.0,0.0,39.51967282422629,,,0.0,10.99,,0.028304528136431084,,,2
14,2010-03-01,179.09349499156673,128.22278028384218,54.5,205.51058001,12.05666667,2797.06669621,0,20,,,0.0,10.99,,0.028304528136431084,,,3
15,2010-04-01,196.83156383047978,142.20665613010203,58.65,193.6405773,12.05666667,2768.06669621,0,20,,,0.0,10.99,,0.028304528136431084,,,4
16,2010-05-01,223.58576003232952,163.4804983990224,64.7325,245.8005449,12.05666667,2753.64019996,0,20,,,0.0,10.99,,0.028304528136431084,,,5
17,2010-06-01,244.44655448566047,174.99212398257924,74.4075,313.0034509,12.05666667,2720.64019996,0,20,,,0.0,10.99,,0.028304528136431084,,,6
18,2010-07-01,250.03623789459712,179.9805010505926,75.15,316.60038094000004,12.05666667,2682.64019996,0,20,,,0.0,10.99,,0.028304528136431084,,,7
19,2010-08-01,248.3984172880863,172.24369376456832,81.03,297.69031063,12.05666667,2644.64019996,0,20,,,0.0,10.99,,0.028304528136431084,,,8
20,2010-09-01,242.38380200721247,172.2157886423783,75.0425,252.93325627,12.05666667,2611.64019996,0,20,,,0.0,10.99,,0.028304528136431084,,,9
21,2010-10-01,231.26118807760236,163.27511311062088,72.6075,210.75022947,12.05666667,2575.4893117943975,0.0,20,,,0.0,10.99,,0.028304528136431084,,,10
22,2010-11-01,208.73330444612208,141.38771706184485,71.3475,151.30028504,12.05666667,2535.0000778982753,0.0,20,,,0.0,10.99,,0.028304528136431084,,,11
23,2010-12-01,187.82389582911097,131.34402652339455,60.1975,136.18032757,12.05666667,2789.9817835091644,0.0,20,,,0.0,10.99,,0.028304528136431084,,,12
24,2011-01-01,177.5392720779014,135.75680436681387,45.625,202.27080079,13.55083333,2800.0,0,25.491643091164406,,,0.0,10.99,,0.028304528136431084,,,1
25,2011-02-01,181.97173900577383,132.677101765763,53.05,126.4445006,13.55083333,2800.0,0,33.2546844642261,,,0.0,10.99,,0.028304528136431084,,,2
26,2011-03-01,179.09349499156673,128.22278028384218,54.5,141.57156046,13.55083333,2800.0,0.0,54.51849776843301,,,0.0,10.99,,0.028304528136431084,,,3
27,2011-04-01,196.83156383047978,142.20665613010203,58.65,214.21484809999998,13.55083333,2799.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,4
28,2011-05-01,223.58576003232952,163.4804983990224,64.7325,261.8400366,13.55083333,2766.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,5
29,2011-06-01,244.44655448566047,174.99212398257924,74.4075,233.1779232,13.55083333,2733.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,6
30,2011-07-01,250.03623789459712,179.9805010505926,75.15,307.55321760000004,13.55083333,2695.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,7
31,2011-08-01,248.3984172880863,172.24369376456832,81.03,295.93317159000003,13.55083333,2657.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,8
32,2011-09-01,242.38380200721247,172.2157886423783,75.0425,271.89607645,13.55083333,2624.38161714,0,20,,,0.0,10.99,,0.028304528136431084,,,9
33,2011-10-01,231.26118807760236,163.27511311062088,72.6075,220.07087124000003,13.55083333,2596.685020912,0,20,,,0.0,10.99,,0.028304528136431084,,,10
34,2011-11-01,208.73330444612208,141.38771706184485,71.3475,195.88477554,13.55083333,2631.1268202919996,0,20,,,0.0,10.99,,0.028304528136431084,,,11
35,2011-12-01,187.82389582911097,131.34402652339455,60.1975,216.89085868,13.55083333,2612.2268202919995,0,20,,,0.0,10.99,,0.028304528136431084,,,12
36,2012-01-01,177.5392720779014,135.75680436681387,45.625,209.27082852,13.5575,2739.3281198419995,0,20,,,0.0,10.99,,0.028304528136431084,,,1
37,2012-02-01,181.97173900577383,132.677101765763,53.05,209.35082880000002,13.5575,2741.7293734919995,0,20,,,0.0,10.99,,0.028304528136431084,,,2
38,2012-03-01,179.09349499156673,128.22278028384218,54.5,148.48058782,13.5575,2800.0,0.0,85.08249242043257,,,0.0,10.99,,0.028304528136431084,,,3
39,2012-04-01,196.83156383047978,142.20665613010203,58.65,165.56065551,13.5575,2800.0,0.0,29.78914519952059,,,0.0,10.99,,0.028304528136431084,,,4
40,2012-05-01,188.45936342715675,163.4804983990224,64.7325,248.60098419999997,13.5575,2767.0,0,20,,,0.16,15.441920509286133,,0.028304528136431084,5365203.865628563,26.156879743843586,5
41,2012-06-01,206.07918076795477,174.99212398257924,74.4075,279.40110618000006,13.5575,2763.26141468,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,6
42,2012-07-01,210.78193983146159,179.9805010505926,75.15,311.41123289999996,13.5575,2725.26141468,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,7
43,2012-08-01,209.46497052199248,172.24369376456832,81.03,305.84121085000004,13.5575,2687.26141468,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,8
44,2012-09-01,204.35281868605847,172.2157886423783,75.0425,281.42111415,13.5575,2654.26141468,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,9
45,2012-10-01,194.98547298518596,163.27511311062088,72.6075,241.63095658999998,13.5575,2695.28678234,0,20,,,0.16,15.441920509286133,,0.028304528136431084,,,10
46,2012-11-01,208.73330444612208,141.38771706184485,71.3475,168.86066851,13.5575,2800.0,0.0,214.00731680387798,,,0.0,10.99,,0.028304528136431084,0.0,0.0,11
47,2012-12-01,187.82389582911097,131.34402652339455,60.1975,117.46046504,13.5575,2800.0,0.0,26.50626214088925,,,0.0,10.99,,0.028304528136431084,,,12
48,2013-01-01,177.5392720779014,135.75680436681387,45.625,200.97650326000002,13.32,2800.0,0,25.27813997000021,,,0.0,10.99,,0.028304528136431084,,,1
49,2013-02-01,181.97173900577383,132.677101765763,53.05,190.471216467,13.32,2800.0,0,22.60008512000013,,,0.0,10.99,,0.028304528136431084,,,2
