,Date,totalDemand,residentialDemand,otherDemand,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,fixedCharge,tieredPrices,pedReduction,annualRevenueLost,monthlyVolumeReduced,month
0,2009-01-01,292.9006226618358,247.27562266183583,45.625,218.65,13.73833333,2720.587710668164,0.0,20,,,0,10.99,,0,,,1
1,2009-02-01,294.71606679581475,241.66606679581474,53.05,155.20999999,13.73833333,2800.0,0.0,209.28653719234944,,,0,10.99,,0,,,2
2,2009-03-01,288.052697281003,233.55269728100305,54.5,210.93999999,13.73833333,2800.0,0.0,178.42641313899685,,,0,10.99,,0,,,3
3,2009-04-01,317.6737712594871,259.02377125948715,58.65,255.62999999,13.73833333,2722.694562060513,0.0,20,,,0,10.99,,0,,,4
4,2009-05-01,294.57888743853636,297.7732292921256,64.7325,270.88000001,13.73833333,2679.7340079619767,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,11491872.970092103,47.64371668674013,5
5,2009-06-01,319.67120602252595,318.7411976919459,74.4075,287.58000001,13.73833333,2628.3811352794505,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,,,6
6,2009-07-01,327.6120528410308,327.82732822748875,75.15,297.81999999,13.73833333,2574.3274157584196,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,,,7
7,2009-08-01,321.272916884157,313.73504130316616,81.03,285.94000001,13.73833333,2514.7328322142625,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,,,8
8,2009-09-01,316.14265109387804,313.6842132323584,75.0425,261.78,13.73833333,2441.1085144503845,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,,,9
9,2009-10-01,300.97167596281804,297.39912815360856,72.6075,211.43,13.73833333,2459.4768283175667,0.0,20,,,0.16,20.52568703948404,,0.04227110210513218,,,10
10,2009-11-01,317.99344033967,257.5321063004459,71.3475,221.27,13.73833333,2370.5768283175667,12.985107009669974,20,,,0.0,10.99,,0.04227110210513218,0.0,0.0,11
11,2009-12-01,289.32257255273805,239.23792323314612,60.1975,177.21,13.73833333,2294.6856588648284,0.0,20,,,0.0,10.99,,0.04227110210513218,,,12
12,2010-01-01,282.4480095681872,247.27562266183583,45.625,169.33026756,12.05666667,2414.8767285266413,2.842170943040401e-14,20,,,0.0,10.99,,0.04227110210513218,,,1
13,2010-02-01,284.50057581094313,241.66606679581474,53.05,143.4904075,12.05666667,2331.8675645456983,2.842170943040401e-14,20,,,0.0,10.99,,0.04227110210513218,,,2
14,2010-03-01,278.18016736730874,233.55269728100305,54.5,205.51058001,12.05666667,2268.3213400683894,2.842170943040401e-14,20,,,0.0,10.99,,0.04227110210513218,,,3
15,2010-04-01,306.72455097692097,259.02377125948715,58.65,193.6405773,12.05666667,2169.3213400683894,31.027307006920978,20,,,0.0,10.99,,0.04227110210513218,,,4
16,2010-05-01,349.9185267125433,297.7732292921256,64.7325,245.8005449,12.05666667,2066.3213400683894,3.4878113925433354,20,,,0.0,10.99,,0.04227110210513218,,,5
17,2010-06-01,379.6751559791975,318.7411976919459,74.4075,313.0034509,12.05666667,1978.706301659192,0.0,20,,,0.0,10.99,,0.04227110210513218,,,6
18,2010-07-01,389.11970576313195,327.82732822748875,75.15,316.60038094000004,12.05666667,1880.24364350606,0.0,20,,,0.0,10.99,,0.04227110210513218,,,7
19,2010-08-01,381.5031153382822,313.73504130316616,81.03,297.69031063,12.05666667,1772.24364350606,1.756138038282188,20,,,0.0,10.99,,0.04227110210513218,,,8
20,2010-09-01,375.46693582604536,313.6842132323584,75.0425,252.93325627,12.05666667,1669.24364350606,40.477012886045344,20,,,0.0,10.99,,0.04227110210513218,,,9
21,2010-10-01,357.4352392414501,297.39912815360856,72.6075,210.75022947,12.05666667,1570.24364350606,63.32493932945013,20,,,0.0,10.99,,0.04227110210513218,,,10
22,2010-11-01,317.99344033967,257.5321063004459,71.3475,151.30028504,12.05666667,1481.34364350606,60.849369789669964,20,,,0.0,10.99,,0.04227110210513218,,,11
23,2010-12-01,289.32257255273805,239.23792323314612,60.1975,136.18032757,12.05666667,1634.826672393322,2.842170943040401e-14,20,,,0.0,10.99,,0.04227110210513218,,,12
24,2011-01-01,282.4480095681872,247.27562266183583,45.625,202.27080079,13.55083333,1583.7101565271348,0.0,20,,,0.0,10.99,,0.04227110210513218,,,1
25,2011-02-01,284.50057581094313,241.66606679581474,53.05,126.4445006,13.55083333,1494.810156527135,0.37415234094312666,20,,,0.0,10.99,,0.04227110210513218,,,2
26,2011-03-01,278.18016736730874,233.55269728100305,54.5,141.57156046,13.55083333,1430.2419819198262,0.0,20,,,0.0,10.99,,0.04227110210513218,,,3
27,2011-04-01,306.72455097692097,259.02377125948715,58.65,214.21484809999998,13.55083333,1350.664729512905,0.0,20,,,0.0,10.99,,0.04227110210513218,,,4
28,2011-05-01,349.9185267125433,297.7732292921256,64.7325,261.8400366,13.55083333,1247.664729512905,4.527656782543318,20,,,0.0,10.99,,0.04227110210513218,,,5
29,2011-06-01,379.6751559791975,318.7411976919459,74.4075,233.1779232,13.55083333,1144.664729512905,62.946399449197486,20,,,0.0,10.99,,0.04227110210513218,,,6
30,2011-07-01,389.11970576313195,327.82732822748875,75.15,307.55321760000004,13.55083333,1038.649074679773,0.0,20,,,0.0,10.99,,0.04227110210513218,,,7
31,2011-08-01,381.5031153382822,313.73504130316616,81.03,295.93317159000003,13.55083333,930.6490746797731,2.019110418282196,20,,,0.0,10.99,,0.04227110210513218,,,8
32,2011-09-01,375.46693582604536,313.6842132323584,75.0425,271.89607645,13.55083333,827.6490746797731,20.02002604604536,20,,,0.0,10.99,,0.04227110210513218,,,9
33,2011-10-01,357.4352392414501,297.39912815360856,72.6075,220.07087124000003,13.55083333,728.6490746797731,52.51013089945013,20,,,0.0,10.99,,0.04227110210513218,,,10
34,2011-11-01,317.99344033967,257.5321063004459,71.3475,195.88477554,13.55083333,654.5330425901032,0.0,20,,,0.0,10.99,,0.04227110210513218,,,11
35,2011-12-01,289.32257255273805,239.23792323314612,60.1975,216.89085868,13.55083333,576.7521620473651,0.0,20,,,0.0,10.99,,0.04227110210513218,,,12
36,2012-01-01,282.4480095681872,247.27562266183583,45.625,209.27082852,13.5575,644.2337805491779,0.0,20,,,0.0,10.99,,0.04227110210513218,,,1
