,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1797.8600716309602,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1934.056863226389,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,2038.2977400763773,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2207.25841270203,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2751.508873748712,,1913.0,369.4,29530.89112625129,1.1368683772161603e-13,2382.108873748712,,,0,,29.52,,0,5
5,2020-06-01,3191.829376294218,,1913.0,369.4,28621.46174995707,1.1368683772161603e-13,2822.429376294218,,,0,,29.52,,0,6
6,2020-07-01,3301.96237996968,,1913.0,369.4,27601.89936998739,1.1368683772161603e-13,2932.56237996968,,,0,,29.52,,0,7
7,2020-08-01,3169.2771755839226,,1913.0,369.4,26715.022194403467,1.1368683772161603e-13,2799.8771755839225,,,0,,29.52,,0,8
8,2020-09-01,2882.919733850571,,1913.0,369.4,26114.502460552896,1.1368683772161603e-13,2513.519733850571,,,0,,29.52,,0,9
9,2020-10-01,2612.3832047080346,,1913.0,369.4,25784.51925584486,1.1368683772161603e-13,2242.9832047080345,,,0,,29.52,,0,10
10,2020-11-01,2250.96420963934,,1913.0,369.4,25815.955046205523,1.1368683772161603e-13,1881.5642096393399,,,0,,29.52,,0,11
11,2020-12-01,1849.5006479288386,,1913.0,369.4,26248.854398276686,1.1368683772161603e-13,1480.1006479288385,,,0,,29.52,,0,12
12,2021-01-01,1797.8600716309602,,1913.0,369.4,26733.394326645725,1.1368683772161603e-13,1428.46007163096,,,0,,29.52,,0,1
13,2021-02-01,1934.056863226389,,1913.0,369.4,27081.737463419337,1.1368683772161603e-13,1564.6568632263889,,,0,,29.52,,0,2
14,2021-03-01,2038.2977400763773,,1913.0,369.4,27325.83972334296,0,1668.8977400763774,,,0,,29.52,,0,3
15,2021-04-01,2207.25841270203,,1913.0,369.4,27400.98131064093,1.1368683772161603e-13,1837.85841270203,,,0,,29.52,,0,4
16,2021-05-01,2751.508873748712,,1913.0,369.4,26931.87243689222,1.1368683772161603e-13,2382.108873748712,,,0,,29.52,,0,5
17,2021-06-01,3191.829376294218,,1913.0,369.4,26022.443060598,1.1368683772161603e-13,2822.429376294218,,,0,,29.52,,0,6
18,2021-07-01,3301.96237996968,,1913.0,369.4,25002.88068062832,1.1368683772161603e-13,2932.56237996968,,,0,,29.52,,0,7
19,2021-08-01,3169.2771755839226,,1913.0,369.4,24116.0035050444,1.1368683772161603e-13,2799.8771755839225,,,0,,29.52,,0,8
20,2021-09-01,2882.919733850571,,1913.0,369.4,23515.483771193827,1.1368683772161603e-13,2513.519733850571,,,0,,29.52,,0,9
21,2021-10-01,2612.3832047080346,,1913.0,369.4,23185.500566485793,1.1368683772161603e-13,2242.9832047080345,,,0,,29.52,,0,10
22,2021-11-01,2250.96420963934,,1913.0,369.4,23216.936356846454,1.1368683772161603e-13,1881.5642096393399,,,0,,29.52,,0,11
23,2021-12-01,1849.5006479288386,,1913.0,369.4,23649.835708917617,1.1368683772161603e-13,1480.1006479288385,,,0,,29.52,,0,12
24,2022-01-01,1797.8600716309602,,1913.0,369.4,24134.375637286656,1.1368683772161603e-13,1428.46007163096,,,0,,29.52,,0,1
25,2022-02-01,1934.056863226389,,1913.0,369.4,24482.718774060268,1.1368683772161603e-13,1564.6568632263889,,,0,,29.52,,0,2
26,2022-03-01,2038.2977400763773,,1913.0,369.4,24726.82103398389,0,1668.8977400763774,,,0,,29.52,,0,3
27,2022-04-01,2207.25841270203,,1913.0,369.4,24801.962621281862,1.1368683772161603e-13,1837.85841270203,,,0,,29.52,,0,4
28,2022-05-01,2751.508873748712,,1913.0,369.4,24332.85374753315,1.1368683772161603e-13,2382.108873748712,,,0,,29.52,,0,5
29,2022-06-01,3191.829376294218,,1873.14583333333,369.4,23383.57020457226,1.1368683772161603e-13,2822.429376294218,,,0,,29.52,,0,6
30,2022-07-01,3301.96237996968,,1833.29166666667,369.4,22284.299491269252,1.1368683772161603e-13,2932.56237996968,,,0,,29.52,,0,7
31,2022-08-01,3169.2771755839226,,1793.4375,369.4,21277.85981568533,1.1368683772161603e-13,2799.8771755839225,,,0,,29.52,,0,8
32,2022-09-01,2882.919733850571,,1753.58333333333,369.4,20517.923415168087,1.1368683772161603e-13,2513.519733850571,,,0,,29.52,,0,9
33,2022-10-01,2612.3832047080346,,1713.72916666667,369.4,19988.669377126724,1.1368683772161603e-13,2242.9832047080345,,,0,,29.52,,0,10
34,2022-11-01,2250.96420963934,,1673.875,369.4,19780.980167487385,1.1368683772161603e-13,1881.5642096393399,,,0,,29.52,,0,11
35,2022-12-01,1849.5006479288386,,1634.02083333333,369.4,19934.900352891877,1.1368683772161603e-13,1480.1006479288385,,,0,,29.52,,0,12
36,2023-01-01,1797.8600716309602,,1594.16666666667,369.4,20100.606947927587,1.1368683772161603e-13,1428.46007163096,,,0,,29.52,,0,1
37,2023-02-01,1934.056863226389,,1554.3125,369.4,20090.2625847012,1.1368683772161603e-13,1564.6568632263889,,,0,,29.52,,0,2
38,2023-03-01,2038.2977400763773,,1514.45833333333,369.4,19935.82317795815,0,1668.8977400763774,,,0,,29.52,,0,3
39,2023-04-01,2207.25841270203,,1474.60416666667,369.4,19572.568931922793,1.1368683772161603e-13,1837.85841270203,,,0,,29.52,,0,4
40,2023-05-01,2751.508873748712,,1434.75,369.4,18625.21005817408,1.1368683772161603e-13,2382.108873748712,,,0,,29.52,,0,5
41,2023-06-01,3191.829376294218,,1434.75,369.4,17237.530681879864,1.1368683772161603e-13,2822.429376294218,,,0,,29.52,,0,6
42,2023-07-01,3301.96237996968,,1434.75,369.4,15739.718301910183,1.1368683772161603e-13,2932.56237996968,,,0,,29.52,,0,7
43,2023-08-01,3169.2771755839226,,1434.75,369.4,14374.59112632626,1.1368683772161603e-13,2799.8771755839225,,,0,,29.52,,0,8
44,2023-09-01,2882.919733850571,,1434.75,369.4,13295.82139247569,1.1368683772161603e-13,2513.519733850571,,,0,,29.52,,0,9
45,2023-10-01,2612.3832047080346,,1434.75,369.4,12487.588187767655,1.1368683772161603e-13,2242.9832047080345,,,0,,29.52,,0,10
46,2023-11-01,2250.96420963934,,1434.75,369.4,12040.773978128314,1.1368683772161603e-13,1881.5642096393399,,,0,,29.52,,0,11
47,2023-12-01,1849.5006479288386,,1434.75,369.4,11995.423330199475,1.1368683772161603e-13,1480.1006479288385,,,0,,29.52,,0,12
48,2024-01-01,1797.8600716309602,,1434.75,369.4,12001.713258568516,1.1368683772161603e-13,1428.46007163096,,,0,,29.52,,0,1
49,2024-02-01,1934.056863226389,,1434.75,369.4,11871.806395342126,1.1368683772161603e-13,1564.6568632263889,,,0,,29.52,,0,2
50,2024-03-01,2038.2977400763773,,1434.75,369.4,11637.658655265748,0,1668.8977400763774,,,0,,29.52,,0,3
51,2024-04-01,2207.25841270203,,1434.75,369.4,11234.550242563719,1.1368683772161603e-13,1837.85841270203,,,0,,29.52,,0,4
52,2024-05-01,2751.508873748712,,1434.75,369.4,10287.191368815007,1.1368683772161603e-13,2382.108873748712,,,0,,29.52,,0,5
53,2024-06-01,3191.829376294218,,1434.75,369.4,8899.51199252079,1.1368683772161603e-13,2822.429376294218,,,0,,29.52,,0,6
54,2024-07-01,3301.96237996968,,1434.75,369.4,7401.699612551109,1.1368683772161603e-13,2932.56237996968,,YES,0,,29.52,,0,7
55,2024-08-01,2489.241423302579,,1434.75,369.4,6716.60818924853,1.1368683772161603e-13,2119.8414233025787,,,0.25,,34.31437537022958,,0.06658854680874413,8
56,2024-09-01,2288.7744364372356,,1434.75,369.4,6231.983752811295,1.1368683772161603e-13,1919.3744364372355,,,0.25,,34.31437537022958,,0.06658854680874413,9
57,2024-10-01,2099.383015331045,,1434.75,369.4,5936.75073748025,1.1368683772161603e-13,1729.983015331045,,,0.25,,34.31437537022958,,0.06658854680874413,10
58,2024-11-01,1846.3685432825503,,1434.75,369.4,5894.5321941977,0,1476.9685432825504,,,0.25,,34.31437537022958,,0.06658854680874413,11
59,2024-12-01,1565.320528377898,,1434.75,369.4,6133.3616658198025,1.1368683772161603e-13,1195.9205283778979,,,0.25,,34.31437537022958,,0.06658854680874413,12
60,2025-01-01,1529.1690993535208,,1434.75,369.4,6408.342566466282,1.1368683772161603e-13,1159.7690993535207,,,0.25,,34.31437537022958,,0.06658854680874413,1
61,2025-02-01,1624.5148332258273,,1434.75,369.4,6587.977733240455,1.1368683772161603e-13,1255.1148332258272,,,0.25,,34.31437537022958,,0.06658854680874413,2
62,2025-03-01,1697.489554482686,,1434.75,369.4,6694.638178757768,1.1368683772161603e-13,1328.0895544826858,,,0.25,,34.31437537022958,,0.06658854680874413,3
63,2025-04-01,1815.7719247084483,,1434.75,369.4,6683.01625404932,1.1368683772161603e-13,1446.3719247084482,,,0.25,,34.31437537022958,,0.06658854680874413,4
64,2025-05-01,2196.779135017644,,1434.75,369.4,6290.387119031677,1.1368683772161603e-13,1827.3791350176439,,,0.25,,34.31437537022958,,0.06658854680874413,5
65,2025-06-01,2505.0292851308227,,1434.75,369.4,5589.507833900854,1.1368683772161603e-13,2135.6292851308226,,,0.25,,34.31437537022958,,0.06658854680874413,6
66,2025-07-01,2582.1288403845956,,1434.75,369.4,4811.528993516258,1.1368683772161603e-13,2212.7288403845955,,,0.25,,34.31437537022958,,0.06658854680874413,7
67,2025-08-01,2489.241423302579,,1434.75,369.4,4126.4375702136795,1.1368683772161603e-13,2119.8414233025787,,,0.25,,34.31437537022958,,0.06658854680874413,8
68,2025-09-01,2288.7744364372356,,1434.75,369.4,3641.813133776444,1.1368683772161603e-13,1919.3744364372355,,,0.25,,34.31437537022958,,0.06658854680874413,9
69,2025-10-01,2099.383015331045,,1434.75,369.4,3346.580118445399,1.1368683772161603e-13,1729.983015331045,,,0.25,,34.31437537022958,,0.06658854680874413,10
70,2025-11-01,1846.3685432825503,,1434.75,369.4,3304.3615751628486,0,1476.9685432825504,,,0.25,,34.31437537022958,,0.06658854680874413,11
71,2025-12-01,1565.320528377898,,1434.75,369.4,3543.1910467849507,1.1368683772161603e-13,1195.9205283778979,,,0.25,,34.31437537022958,,0.06658854680874413,12
72,2026-01-01,1529.1690993535208,,1434.75,369.4,3818.17194743143,1.1368683772161603e-13,1159.7690993535207,,,0.25,,34.31437537022958,,0.06658854680874413,1
73,2026-02-01,1624.5148332258273,,1434.75,369.4,3997.807114205603,1.1368683772161603e-13,1255.1148332258272,,,0.25,,34.31437537022958,,0.06658854680874413,2
