,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1803.5344863238843,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1940.5940007722643,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,2045.49517942244,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2215.5261139229633,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2763.2240666834673,,1913.0,369.4,29519.175933316532,1.1368683772161603e-13,2393.824066683467,,,0,,29.52,,0,5
5,2020-06-01,3206.3337286189953,,1913.0,369.4,28595.242204697537,1.1368683772161603e-13,2836.9337286189952,,,0,,29.52,,0,6
6,2020-07-01,3317.164357091797,,1913.0,369.4,27560.47784760574,1.1368683772161603e-13,2947.7643570917967,,,0,,29.52,,0,7
7,2020-08-01,3183.6386735968676,,1913.0,369.4,26659.23917400887,1.1368683772161603e-13,2814.2386735968676,,,0,,29.52,,0,8
8,2020-09-01,2895.46733370775,,1913.0,369.4,26046.171840301122,1.1368683772161603e-13,2526.06733370775,,,0,,29.52,,0,9
9,2020-10-01,2623.217122153789,,1913.0,369.4,25705.354718147333,1.1368683772161603e-13,2253.817122153789,,,0,,29.52,,0,10
10,2020-11-01,2259.508760185302,,1913.0,369.4,25728.24595796203,1.1368683772161603e-13,1890.108760185302,,,0,,29.52,,0,11
11,2020-12-01,1855.5021738906098,,1913.0,369.4,26155.14378407142,1.1368683772161603e-13,1486.1021738906097,,,0,,29.52,,0,12
12,2021-01-01,1803.5344863238843,,1913.0,369.4,26634.009297747536,1.1368683772161603e-13,1434.1344863238842,,,0,,29.52,,0,1
13,2021-02-01,1940.5940007722643,,1913.0,369.4,26975.81529697527,1.1368683772161603e-13,1571.1940007722642,,,0,,29.52,,0,2
14,2021-03-01,2045.49517942244,,1913.0,369.4,27212.72011755283,0,1676.0951794224402,,,0,,29.52,,0,3
15,2021-04-01,2215.5261139229633,,1913.0,369.4,27279.594003629867,1.1368683772161603e-13,1846.1261139229632,,,0,,29.52,,0,4
16,2021-05-01,2763.2240666834673,,1913.0,369.4,26798.7699369464,1.1368683772161603e-13,2393.824066683467,,,0,,29.52,,0,5
17,2021-06-01,3206.3337286189953,,1913.0,369.4,25874.836208327404,1.1368683772161603e-13,2836.9337286189952,,,0,,29.52,,0,6
18,2021-07-01,3317.164357091797,,1913.0,369.4,24840.071851235607,1.1368683772161603e-13,2947.7643570917967,,,0,,29.52,,0,7
19,2021-08-01,3183.6386735968676,,1913.0,369.4,23938.83317763874,1.1368683772161603e-13,2814.2386735968676,,,0,,29.52,,0,8
20,2021-09-01,2895.46733370775,,1913.0,369.4,23325.76584393099,1.1368683772161603e-13,2526.06733370775,,,0,,29.52,,0,9
21,2021-10-01,2623.217122153789,,1913.0,369.4,22984.9487217772,1.1368683772161603e-13,2253.817122153789,,,0,,29.52,,0,10
22,2021-11-01,2259.508760185302,,1913.0,369.4,23007.839961591897,1.1368683772161603e-13,1890.108760185302,,,0,,29.52,,0,11
23,2021-12-01,1855.5021738906098,,1913.0,369.4,23434.737787701288,1.1368683772161603e-13,1486.1021738906097,,,0,,29.52,,0,12
24,2022-01-01,1803.5344863238843,,1913.0,369.4,23913.603301377403,1.1368683772161603e-13,1434.1344863238842,,,0,,29.52,,0,1
25,2022-02-01,1940.5940007722643,,1913.0,369.4,24255.40930060514,1.1368683772161603e-13,1571.1940007722642,,,0,,29.52,,0,2
26,2022-03-01,2045.49517942244,,1913.0,369.4,24492.314121182702,0,1676.0951794224402,,,0,,29.52,,0,3
27,2022-04-01,2215.5261139229633,,1913.0,369.4,24559.188007259738,1.1368683772161603e-13,1846.1261139229632,,,0,,29.52,,0,4
28,2022-05-01,2763.2240666834673,,1913.0,369.4,24078.36394057627,1.1368683772161603e-13,2393.824066683467,,,0,,29.52,,0,5
29,2022-06-01,3206.3337286189953,,1873.14583333333,369.4,23114.576045290603,1.1368683772161603e-13,2836.9337286189952,,,0,,29.52,,0,6
30,2022-07-01,3317.164357091797,,1833.29166666667,369.4,22000.103354865478,1.1368683772161603e-13,2947.7643570917967,,,0,,29.52,,0,7
31,2022-08-01,3183.6386735968676,,1793.4375,369.4,20979.30218126861,1.1368683772161603e-13,2814.2386735968676,,,0,,29.52,,0,8
32,2022-09-01,2895.46733370775,,1753.58333333333,369.4,20206.818180894188,1.1368683772161603e-13,2526.06733370775,,,0,,29.52,,0,9
33,2022-10-01,2623.217122153789,,1713.72916666667,369.4,19666.73022540707,1.1368683772161603e-13,2253.817122153789,,,0,,29.52,,0,10
34,2022-11-01,2259.508760185302,,1673.875,369.4,19450.496465221768,1.1368683772161603e-13,1890.108760185302,,,0,,29.52,,0,11
35,2022-12-01,1855.5021738906098,,1634.02083333333,369.4,19598.415124664487,1.1368683772161603e-13,1486.1021738906097,,,0,,29.52,,0,12
36,2023-01-01,1803.5344863238843,,1594.16666666667,369.4,19758.447305007274,1.1368683772161603e-13,1434.1344863238842,,,0,,29.52,,0,1
37,2023-02-01,1940.5940007722643,,1554.3125,369.4,19741.56580423501,1.1368683772161603e-13,1571.1940007722642,,,0,,29.52,,0,2
38,2023-03-01,2045.49517942244,,1514.45833333333,369.4,19579.9289581459,0,1676.0951794224402,,,0,,29.52,,0,3
39,2023-04-01,2215.5261139229633,,1474.60416666667,369.4,19208.40701088961,1.1368683772161603e-13,1846.1261139229632,,,0,,29.52,,0,4
40,2023-05-01,2763.2240666834673,,1434.75,369.4,18249.33294420614,1.1368683772161603e-13,2393.824066683467,,,0,,29.52,,0,5
41,2023-06-01,3206.3337286189953,,1434.75,369.4,16847.149215587146,1.1368683772161603e-13,2836.9337286189952,,,0,,29.52,,0,6
42,2023-07-01,3317.164357091797,,1434.75,369.4,15334.134858495348,1.1368683772161603e-13,2947.7643570917967,,,0,,29.52,,0,7
43,2023-08-01,3183.6386735968676,,1434.75,369.4,13954.64618489848,1.1368683772161603e-13,2814.2386735968676,,,0,,29.52,,0,8
44,2023-09-01,2895.46733370775,,1434.75,369.4,12863.32885119073,1.1368683772161603e-13,2526.06733370775,,,0,,29.52,,0,9
45,2023-10-01,2623.217122153789,,1434.75,369.4,12044.261729036942,1.1368683772161603e-13,2253.817122153789,,,0,,29.52,,0,10
46,2023-11-01,2259.508760185302,,1434.75,369.4,11588.90296885164,1.1368683772161603e-13,1890.108760185302,,,0,,29.52,,0,11
47,2023-12-01,1855.5021738906098,,1434.75,369.4,11537.550794961031,1.1368683772161603e-13,1486.1021738906097,,,0,,29.52,,0,12
48,2024-01-01,1803.5344863238843,,1434.75,369.4,11538.166308637146,1.1368683772161603e-13,1434.1344863238842,,,0,,29.52,,0,1
49,2024-02-01,1940.5940007722643,,1434.75,369.4,11401.722307864882,1.1368683772161603e-13,1571.1940007722642,,,0,,29.52,,0,2
50,2024-03-01,2045.49517942244,,1434.75,369.4,11160.377128442442,0,1676.0951794224402,,,0,,29.52,,0,3
51,2024-04-01,2215.5261139229633,,1434.75,369.4,10749.00101451948,1.1368683772161603e-13,1846.1261139229632,,,0,,29.52,,0,4
52,2024-05-01,2763.2240666834673,,1434.75,369.4,9789.926947836011,1.1368683772161603e-13,2393.824066683467,,,0,,29.52,,0,5
53,2024-06-01,3206.3337286189953,,1434.75,369.4,8387.743219217016,1.1368683772161603e-13,2836.9337286189952,,,0,,29.52,,0,6
54,2024-07-01,3317.164357091797,,1434.75,369.4,6874.728862125219,1.1368683772161603e-13,2947.7643570917967,,YES,0,,29.52,,0,7
55,2024-08-01,2500.030870066102,,1434.75,369.4,6178.847992059117,1.1368683772161603e-13,2130.630870066102,,,0.25,,34.283426145890076,,0.0661586964706955,8
56,2024-09-01,2298.2011453047226,,1434.75,369.4,5684.796846754394,1.1368683772161603e-13,1928.8011453047225,,,0.25,,34.283426145890076,,0.0661586964706955,9
57,2024-10-01,2107.5222759719627,,1434.75,369.4,5381.424570782432,1.1368683772161603e-13,1738.1222759719626,,,0.25,,34.283426145890076,,0.0661586964706955,10
58,2024-11-01,1852.7878578380928,,1434.75,369.4,5332.786712944339,1.1368683772161603e-13,1483.3878578380927,,,0.25,,34.283426145890076,,0.0661586964706955,11
59,2024-12-01,1569.829329953198,,1434.75,369.4,5567.107382991141,0,1200.4293299531982,,,0.25,,34.283426145890076,,0.0661586964706955,12
60,2025-01-01,1533.432150129162,,1434.75,369.4,5837.825232861979,1.1368683772161603e-13,1164.032150129162,,,0.25,,34.283426145890076,,0.0661586964706955,1
61,2025-02-01,1629.4260268543385,,1434.75,369.4,6012.549206007641,1.1368683772161603e-13,1260.0260268543384,,,0.25,,34.283426145890076,,0.0661586964706955,2
62,2025-03-01,1702.8968169136688,,1434.75,369.4,6113.802389093973,1.1368683772161603e-13,1333.4968169136687,,,0.25,,34.283426145890076,,0.0661586964706955,3
63,2025-04-01,1821.9832490493745,,1434.75,369.4,6095.969140044599,1.1368683772161603e-13,1452.5832490493744,,,0.25,,34.283426145890076,,0.0661586964706955,4
64,2025-05-01,2205.5804766590254,,1434.75,369.4,5694.538663385574,1.1368683772161603e-13,1836.1804766590253,,,0.25,,34.283426145890076,,0.0661586964706955,5
65,2025-06-01,2515.926054890252,,1434.75,369.4,4982.762608495323,1.1368683772161603e-13,2146.526054890252,,,0.25,,34.283426145890076,,0.0661586964706955,6
66,2025-07-01,2593.549718813262,,1434.75,369.4,4193.362889682061,1.1368683772161603e-13,2224.149718813262,,,0.25,,34.283426145890076,,0.0661586964706955,7
67,2025-08-01,2500.030870066102,,1434.75,369.4,3497.482019615959,1.1368683772161603e-13,2130.630870066102,,,0.25,,34.283426145890076,,0.0661586964706955,8
68,2025-09-01,2298.2011453047226,,1434.75,369.4,3003.4308743112365,1.1368683772161603e-13,1928.8011453047225,,,0.25,,34.283426145890076,,0.0661586964706955,9
69,2025-10-01,2107.5222759719627,,1434.75,369.4,2700.058598339274,1.1368683772161603e-13,1738.1222759719626,,,0.25,,34.283426145890076,,0.0661586964706955,10
70,2025-11-01,1852.7878578380928,,1434.75,369.4,2651.420740501181,1.1368683772161603e-13,1483.3878578380927,,,0.25,,34.283426145890076,,0.0661586964706955,11
71,2025-12-01,1569.829329953198,,1434.75,369.4,2885.741410547983,0,1200.4293299531982,,,0.25,,34.283426145890076,,0.0661586964706955,12
72,2026-01-01,1533.432150129162,,1434.75,369.4,3156.459260418821,1.1368683772161603e-13,1164.032150129162,,,0.25,,34.283426145890076,,0.0661586964706955,1
73,2026-02-01,1629.4260268543385,,1434.75,369.4,3331.1832335644826,1.1368683772161603e-13,1260.0260268543384,,,0.25,,34.283426145890076,,0.0661586964706955,2
74,2026-03-01,1702.8968169136688,,1434.75,369.4,3432.436416650814,1.1368683772161603e-13,1333.4968169136687,,,0.25,,34.283426145890076,,0.0661586964706955,3
75,2026-04-01,1821.9832490493745,,1434.75,369.4,3414.6031676014395,1.1368683772161603e-13,1452.5832490493744,,,0.25,,34.283426145890076,,0.0661586964706955,4
76,2026-05-01,2205.5804766590254,,1434.75,369.4,3013.172690942414,1.1368683772161603e-13,1836.1804766590253,,,0.25,,34.283426145890076,,0.0661586964706955,5
