,Date,totalDemand,residentialDemand,otherDemand,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,fixedCharge,tieredPrices,pedReduction,annualRevenueLost,monthlyVolumeReduced,month
0,2009-01-01,199.92451621064222,154.29951621064222,45.625,218.6499999789824,13.73833333,1381.1,0,20,,,0,10.99,,0,,,1
1,2009-02-01,203.84916406526594,150.79916406526596,53.05,155.2099999900615,13.73833333,1400.0,0.0,360.6657292090799,,,0,10.99,,0,,,2
2,2009-03-01,200.23643698567165,145.73643698567165,54.5,210.9399999801235,13.73833333,1400.0,0,241.80077713657715,,,0,10.99,,0,,,3
3,2009-04-01,220.28033849500207,161.63033849500206,58.65,255.629999994298,13.73833333,1371.0,0,20,,,0,10.99,,0,,,4
4,2009-05-01,250.5424262905907,185.80992629059068,64.7325,270.880000016293,13.73833333,1338.0,0,20,,,0,10.99,,0,,,5
5,2009-06-01,273.30139852038394,198.89389852038397,74.4075,287.5800000146633,13.73833333,1305.0,0,20,,,0,10.99,,0,,,6
6,2009-07-01,279.7136266188076,204.5636266188076,75.15,297.8199999807746,13.73833333,1267.0,0,20,,,0,10.99,,0,,,7
7,2009-08-01,276.80006649623044,195.77006649623047,81.03,285.9400000061908,13.73833333,1229.0,0,20,,,0,10.99,,0,,,8
8,2009-09-01,270.78084987713504,195.73834987713505,75.0425,261.779999991854,13.73833333,1196.0,0,20,,,0,10.99,,0,,,9
9,2009-10-01,258.18398789474054,185.57648789474052,72.6075,211.43000000081489,13.73833333,1257.1560019043943,0.0,20,,,0,10.99,,0,,,10
10,2009-11-01,232.04704240984492,160.69954240984492,71.3475,221.26999999951119,13.73833333,1238.2560019043942,0,20,,,0,10.99,,0,,,11
11,2009-12-01,209.48150712024784,149.28400712024785,60.1975,177.20999999006182,13.73833333,1242.2058978700193,0.0,20,,,0,10.99,,0,,,12
12,2010-01-01,199.92451621064222,154.29951621064222,45.625,169.3302675707098,12.05666667,1400.0,0.0,64.92046091900579,,,0,10.99,,0,,,1
13,2010-02-01,203.84916406526594,150.79916406526596,53.05,143.4904075054416,12.05666667,1397.6422477747142,0.0,20,,,0,10.99,,0,,,2
14,2010-03-01,200.23643698567165,145.73643698567165,54.5,205.51058005752782,12.05666667,1394.7089439835704,0,20,,,0,10.99,,0,,,3
15,2010-04-01,220.28033849500207,161.63033849500206,58.65,193.6405773137003,12.05666667,1351.1258494722686,0.0,20,,,0,10.99,,0,,,4
16,2010-05-01,250.5424262905907,185.80992629059068,64.7325,245.80054493845398,12.05666667,1336.6993532254278,0,20,,,0,10.99,,0,,,5
17,2010-06-01,273.30139852038394,198.89389852038397,74.4075,313.003450903232,12.05666667,1303.6993532254278,0,20,,,0,10.99,,0,,,6
18,2010-07-01,279.7136266188076,204.5636266188076,75.15,316.6003809441915,12.05666667,1265.6993532254278,0,20,,,0,10.99,,0,,,7
19,2010-08-01,276.80006649623044,195.77006649623047,81.03,297.6903106397326,12.05666667,1227.6993532254278,0,20,,,0,10.99,,0,,,8
