,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1716.1485000528594,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1839.922082565784,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,1934.6546134930736,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2088.2035151205946,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2582.8100954882307,,1913.0,369.4,29699.58990451177,1.1368683772161603e-13,2213.4100954882306,,,0,,29.52,,0,5
5,2020-06-01,2982.9667028174285,,1913.0,369.4,28999.02320169434,1.1368683772161603e-13,2613.5667028174284,,,0,,29.52,,0,6
6,2020-07-01,3083.0539094112037,,1913.0,369.4,28198.369292283136,1.1368683772161603e-13,2713.6539094112036,,,0,,29.52,,0,7
7,2020-08-01,2962.471604197517,,1913.0,369.4,27518.29768808562,1.1368683772161603e-13,2593.071604197517,,,0,,29.52,,0,8
8,2020-09-01,2702.234295907191,,1913.0,369.4,27098.463392178426,1.1368683772161603e-13,2332.834295907191,,,0,,29.52,,0,9
9,2020-10-01,2456.3747934891635,,1913.0,369.4,26924.488598689262,1.1368683772161603e-13,2086.9747934891634,,,0,,29.52,,0,10
10,2020-11-01,2127.9226817774897,,1913.0,369.4,27078.965916911773,1.1368683772161603e-13,1758.5226817774897,,,0,,29.52,,0,11
11,2020-12-01,1763.0786740793299,,1913.0,369.4,27598.287242832444,0,1393.67867407933,,,0,,29.52,,0,12
12,2021-01-01,1716.1485000528594,,1913.0,369.4,28164.538742779587,0,1346.7485000528595,,,0,,29.52,,0,1
13,2021-02-01,1839.922082565784,,1913.0,369.4,28607.0166602138,1.1368683772161603e-13,1470.5220825657839,,,0,,29.52,,0,2
14,2021-03-01,1934.6546134930736,,1913.0,369.4,28954.762046720727,1.1368683772161603e-13,1565.2546134930735,,,0,,29.52,,0,3
15,2021-04-01,2088.2035151205946,,1913.0,369.4,29148.958531600132,1.1368683772161603e-13,1718.8035151205945,,,0,,29.52,,0,4
16,2021-05-01,2582.8100954882307,,1913.0,369.4,28848.5484361119,1.1368683772161603e-13,2213.4100954882306,,,0,,29.52,,0,5
17,2021-06-01,2982.9667028174285,,1913.0,369.4,28147.981733294473,1.1368683772161603e-13,2613.5667028174284,,,0,,29.52,,0,6
18,2021-07-01,3083.0539094112037,,1913.0,369.4,27347.327823883268,1.1368683772161603e-13,2713.6539094112036,,,0,,29.52,,0,7
19,2021-08-01,2962.471604197517,,1913.0,369.4,26667.25621968575,1.1368683772161603e-13,2593.071604197517,,,0,,29.52,,0,8
20,2021-09-01,2702.234295907191,,1913.0,369.4,26247.42192377856,1.1368683772161603e-13,2332.834295907191,,,0,,29.52,,0,9
21,2021-10-01,2456.3747934891635,,1913.0,369.4,26073.447130289394,1.1368683772161603e-13,2086.9747934891634,,,0,,29.52,,0,10
22,2021-11-01,2127.9226817774897,,1913.0,369.4,26227.924448511905,1.1368683772161603e-13,1758.5226817774897,,,0,,29.52,,0,11
23,2021-12-01,1763.0786740793299,,1913.0,369.4,26747.245774432577,0,1393.67867407933,,,0,,29.52,,0,12
24,2022-01-01,1716.1485000528594,,1913.0,369.4,27313.49727437972,0,1346.7485000528595,,,0,,29.52,,0,1
25,2022-02-01,1839.922082565784,,1913.0,369.4,27755.975191813934,1.1368683772161603e-13,1470.5220825657839,,,0,,29.52,,0,2
26,2022-03-01,1934.6546134930736,,1913.0,369.4,28103.72057832086,1.1368683772161603e-13,1565.2546134930735,,,0,,29.52,,0,3
