,Date,baselineDemand,,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,buildStatus,fixedCharge,tieredPrices,pedReduction,month
0,2020-01-01,1733.1717441316305,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,1
1,2020-02-01,1859.53349520341,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,2
2,2020-03-01,1956.246931531262,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,3
3,2020-04-01,2113.0066187833936,,1913.0,369.4,30000.0,0,1913.0,,,0,,29.52,,0,4
4,2020-05-01,2617.955674292497,,1913.0,369.4,29664.444325707504,1.1368683772161603e-13,2248.555674292497,,,0,,29.52,,0,5
5,2020-06-01,3026.4797597917595,,1913.0,369.4,28920.364565915745,1.1368683772161603e-13,2657.0797597917594,,,0,,29.52,,0,6
6,2020-07-01,3128.6598407775537,,1913.0,369.4,28074.10472513819,1.1368683772161603e-13,2759.2598407775536,,,0,,29.52,,0,7
7,2020-08-01,3005.5560982363513,,1913.0,369.4,27350.948626901838,1.1368683772161603e-13,2636.156098236351,,,0,,29.52,,0,8
8,2020-09-01,2739.8770954787283,,1913.0,369.4,26893.47153142311,1.1368683772161603e-13,2370.477095478728,,,0,,29.52,,0,9
9,2020-10-01,2488.876545826428,,1913.0,369.4,26686.994985596684,1.1368683772161603e-13,2119.476545826428,,,0,,29.52,,0,10
10,2020-11-01,2153.5563334153753,,1913.0,369.4,26815.838652181308,1.1368683772161603e-13,1784.1563334153752,,,0,,29.52,,0,11
11,2020-12-01,1781.0832519646442,,1913.0,369.4,27317.155400216663,1.1368683772161603e-13,1411.6832519646441,,,0,,29.52,,0,12
12,2021-01-01,1733.1717441316305,,1913.0,369.4,27866.383656085032,1.1368683772161603e-13,1363.7717441316304,,,0,,29.52,,0,1
13,2021-02-01,1859.53349520341,,1913.0,369.4,28289.250160881624,1.1368683772161603e-13,1490.13349520341,,,0,,29.52,,0,2
14,2021-03-01,1956.246931531262,,1913.0,369.4,28615.403229350362,1.1368683772161603e-13,1586.8469315312618,,,0,,29.52,,0,3
15,2021-04-01,2113.0066187833936,,1913.0,369.4,28784.79661056697,1.1368683772161603e-13,1743.6066187833935,,,0,,29.52,,0,4
16,2021-05-01,2617.955674292497,,1913.0,369.4,28449.240936274473,1.1368683772161603e-13,2248.555674292497,,,0,,29.52,,0,5
17,2021-06-01,3026.4797597917595,,1913.0,369.4,27705.161176482714,1.1368683772161603e-13,2657.0797597917594,,,0,,29.52,,0,6
18,2021-07-01,3128.6598407775537,,1913.0,369.4,26858.90133570516,1.1368683772161603e-13,2759.2598407775536,,,0,,29.52,,0,7
19,2021-08-01,3005.5560982363513,,1913.0,369.4,26135.745237468807,1.1368683772161603e-13,2636.156098236351,,,0,,29.52,,0,8
20,2021-09-01,2739.8770954787283,,1913.0,369.4,25678.26814199008,1.1368683772161603e-13,2370.477095478728,,,0,,29.52,,0,9
